Step,Multi-Reward-Mean,Multi-Reward-Combined,Single-Reward,Mean - Single,Combined - Single,Multi reward ctrl,Single reward ctrl,reward ctrl multi - single
1.0,-0.04537317117686346,-0.36298555288545487,-0.6322627073950244,0.586889536218161,0.26927715450956957,-2.159661293029785,-1.538664698600769,-0.6209965944290161
2.0,0.08109779619752322,0.6487823828660844,-3.1137100737896803,3.1948078699872036,3.7624924566557647,-1.1425909996032715,-4.2777628898620605,3.135171890258789
3.0,-0.017077297828861082,-0.1366183733176629,-1.4277551720763506,1.4106778742474895,1.2911367987586877,-1.0668067932128906,-2.6473569869995117,1.580550193786621
4.0,-0.23297607108913776,-1.8638087289005845,-2.8130051554063282,2.5800290843171902,0.9491964265057438,-2.9496712684631348,-3.9605369567871094,1.0108656883239746
5.0,-0.26239477163724634,-2.0991582534245428,-1.2394140648462324,0.9770192932089861,-0.8597441885783104,-3.1486263275146484,-1.894388198852539,-1.2542381286621094
6.0,-0.1709324267167701,-1.3674595485431036,-1.2206225039023035,1.0496900771855335,-0.14683704464080005,-2.4171714782714844,-1.7986184358596802,-0.6185530424118042
7.0,-0.021967272041729567,-0.17573815258511094,-2.594241308085272,2.5722740360435425,2.4185031555001615,-1.5035936832427979,-3.631585121154785,2.1279914379119873
8.0,-0.10117725025903902,-0.8094179535289421,-0.5307425228128428,0.42956527255380383,-0.27867543071609924,-1.7931524515151978,-2.099870204925537,0.30671775341033936
9.0,-0.27019914486892715,-2.1615930397421272,-1.426991061382053,1.1567919165131257,-0.7346019783600743,-2.9380626678466797,-2.1660118103027344,-0.7720508575439453
10.0,-0.1648393427485484,-1.318714673303347,0.29452179297982006,-0.45936113572836845,-1.613236466283167,-2.025783061981201,-0.7462246417999268,-1.2795584201812744
11.0,-0.33648421081208174,-2.6918736399305248,-0.17843513309242676,-0.15804907771965498,-2.513438506838098,-3.4411380290985107,-1.0701994895935059,-2.370938539505005
12.0,-0.19911828404243592,-1.5929463989993577,-1.1517722327152722,0.9526539486728363,-0.44117416628408557,-2.6290016174316406,-1.6914807558059692,-0.9375208616256714
13.0,-0.08555292624636189,-0.6844234854080236,-1.7430334989245888,1.657480572678227,1.0586100135165653,-2.129502296447754,-2.4994094371795654,0.3699071407318115
14.0,-0.060258156817135665,-0.48206522496759363,-1.3487003165549716,1.288442159737836,0.866635091587378,-1.5000722408294678,-2.6474123001098633,1.1473400592803955
15.0,-0.20022868558700804,-1.6018295070478064,-0.7164296948121383,0.5162010092251302,-0.8853998122356681,-2.2821261882781982,-2.0866594314575195,-0.1954667568206787
16.0,-0.04525137413511482,-0.3620110614749201,0.04100562010826003,-0.08625699424337485,-0.40301668158318016,-1.589780569076538,-1.3021183013916016,-0.2876622676849365
17.0,0.04243478386288063,0.33947834293502543,-1.3918525476808843,1.434287331543765,1.7313308906159097,-1.1206746101379395,-3.3127002716064453,2.192025661468506
18.0,-0.03493779158207022,-0.2795024057653839,-0.21441656233474315,0.17947877075267293,-0.06508584343064072,-2.01491641998291,-1.3463659286499023,-0.6685504913330078
19.0,-0.29332219972154894,-2.3465776051065568,-0.6904898217137315,0.3971676219921826,-1.6560877833928251,-3.4829654693603516,-1.6346956491470337,-1.8482698202133179
20.0,-0.30891037152016776,-2.471283123035599,0.5049617673046942,-0.813872138824862,-2.9762448903402934,-3.080124855041504,-0.5548858046531677,-2.5252389907836914
21.0,-0.27127456713138465,-2.170196599580657,-0.18689004120877817,-0.08438452592260648,-1.9833065583718787,-2.168067455291748,-1.4269312620162964,-0.7411361932754517
22.0,-0.19154939411531408,-1.5323952027482703,-0.36600935995639516,0.1744599658410811,-1.1663858427918752,-1.5437214374542236,-1.1303541660308838,-0.41336727142333984
23.0,-0.08228052823277189,-0.6582443080513924,-3.608409008495589,3.526128480262817,2.950164700444197,-1.644129991531372,-4.300241947174072,2.6561119556427
24.0,-0.09042755229254024,-0.7234204806807267,0.12877831676400853,-0.21920586905654876,-0.8521987974447353,-1.7919188737869263,-0.7533333897590637,-1.0385854244232178
25.0,-0.10807517274792788,-0.864601268523959,-1.7278352205503458,1.619760047802418,0.8632339520263868,-1.9586058855056763,-2.8592679500579834,0.9006620645523071
26.0,-0.06045889898845046,-0.48367125784233145,0.12879146451090828,-0.18925036349935875,-0.6124627223532397,-1.7831140756607056,-0.9834271669387817,-0.7996869087219238
27.0,-0.0929658297599697,-0.7437266343544672,-1.094348200499544,1.0013823707395741,0.3506215661450768,-1.680812120437622,-1.9866316318511963,0.3058195114135742
28.0,0.06051004923718978,0.4840803978501822,-0.6378016381788931,0.6983116874160828,1.1218820360290753,-0.9446810483932495,-2.0632078647613525,1.118526816368103
29.0,0.09318179466781862,0.7454543666557747,0.32207731541787044,-0.22889552075005182,0.42337705123790426,-0.9881659746170044,-0.6956727504730225,-0.29249322414398193
30.0,0.007465736600488347,0.05972590723940674,-1.6187157109163444,1.6261814475168328,1.678441618155751,-1.6090610027313232,-2.7165675163269043,1.107506513595581
31.0,-0.08690278386459949,-0.6952221996706189,-0.17511463500850288,0.0882118511439034,-0.520107564662116,-2.1206588745117188,-1.106316089630127,-1.0143427848815918
32.0,-0.12941339331180404,-1.035307127867981,-3.8995142354960524,3.7701008421842483,2.8642071076280713,-2.7604408264160156,-4.727258682250977,1.966817855834961
33.0,0.032147060527519034,0.25717648765440426,-1.3019157945547546,1.3340628550822737,1.5590922822091589,-0.7204359173774719,-2.032288074493408,1.311852216720581
34.0,-0.12304597088038854,-0.9843677164169953,-2.2657325258282137,2.1426865549478253,1.2813648094112184,-2.067800283432007,-3.1513595581054688,1.083559274673462
35.0,0.031072719096584406,0.24858170248125622,-0.47735700687227123,0.5084297259688556,0.7259387093535274,-0.690743088722229,-1.4573520421981812,0.7666089534759521
36.0,-0.18194166840939702,-1.4555332345851446,-2.004883452575866,1.822941784166469,0.5493502179907215,-2.05926251411438,-3.24369740486145,1.1844348907470703
37.0,-0.3483246065354334,-2.7865968061829998,-1.5921925618329793,1.2438679552975458,-1.1944042443500205,-4.013581275939941,-2.8861091136932373,-1.127472162246704
38.0,0.024477320593563057,0.19581859583139538,-1.9575654084534588,1.982042729047022,2.153384004284854,-0.893999457359314,-2.9984216690063477,2.104422092437744
39.0,-0.0827877570493595,-0.6623020242587903,-0.4276730393810446,0.34488528233168514,-0.23462898487774564,-2.0367588996887207,-1.2035425901412964,-0.8332163095474243
40.0,0.05623200168592815,0.4498559320694595,-0.5215882176273405,0.5778202193132687,0.9714441496968,-1.1908864974975586,-1.6255881786346436,0.43470168113708496
41.0,-0.042795835189079826,-0.3423666344808487,-1.4203647944364888,1.377568959247409,1.07799815995564,-1.334437370300293,-2.154722213745117,0.8202848434448242
42.0,-0.18620311217118446,-1.4896248477765488,0.2661477433299855,-0.45235085550116994,-1.7557725911065343,-2.432136058807373,-0.5124366283416748,-1.9196994304656982
43.0,-0.3019574369139525,-2.415659605673345,-0.8250717684970643,0.5231143315831118,-1.5905878371762807,-3.2390787601470947,-1.8366420269012451,-1.4024367332458496
44.0,-0.2605464844598008,-2.0843717126969556,-1.5501345706785485,1.2895880862187479,-0.5342371420184071,-3.154069423675537,-2.2702605724334717,-0.8838088512420654
45.0,-0.09900559274449339,-0.7920447824684792,-1.5276089865689886,1.428603393824495,0.7355642041005094,-1.7395615577697754,-2.239577293395996,0.5000157356262207
46.0,-0.13244356898730048,-1.0595486754732681,0.37252588009119414,-0.5049694490784946,-1.4320745555644623,-2.023730754852295,-0.674526035785675,-1.3492047786712646
47.0,-0.051558621155303096,-0.4124689790339311,-2.1887540873489915,2.1371954661936883,1.7762851083150604,-1.520918369293213,-3.3319191932678223,1.8110008239746094
48.0,-0.11094453146818388,-0.8875563610594583,-0.10641480237740963,-0.0045297290907742455,-0.7811415586820487,-2.1924080848693848,-0.8340033292770386,-1.3584047555923462
49.0,-0.09557005687912361,-0.7645604300991917,-0.04502074372712461,-0.050549313151998995,-0.7195396863720671,-2.493299722671509,-1.1050803661346436,-1.3882193565368652
50.0,-0.15740038572295156,-1.2592029935826776,-0.5387204265374008,0.38132004081444926,-0.7204825670452768,-2.4293341636657715,-1.4772233963012695,-0.952110767364502
51.0,-0.054725289814861355,-0.4378022607768912,0.41692007347291704,-0.4716453632877784,-0.8547223342498083,-1.9283300638198853,-0.8164704442024231,-1.1118595600128174
52.0,-0.13088716433466713,-1.0470972484492822,-0.614809092775813,0.48392192844114584,-0.43228815567346923,-2.079784870147705,-1.6550832986831665,-0.4247015714645386
53.0,-0.11608474813574732,-0.9286779608715916,-1.3076916011001385,1.1916068529643913,0.3790136402285469,-1.99678635597229,-2.354973316192627,0.3581869602203369
54.0,-0.030398060984717645,-0.24318454003180534,-1.6781235727731445,1.6477255117884269,1.4349390327413392,-1.2780930995941162,-2.957195281982422,1.6791021823883057
55.0,-0.2662385334447155,-2.129908424019917,-1.2715673524776716,1.0053288190329561,-0.8583410715422453,-3.160402297973633,-2.611156702041626,-0.5492455959320068
56.0,-0.41440166627777836,-3.3152133823762906,0.25011606397003927,-0.6645177302478176,-3.56532944634633,-4.344098091125488,-0.8974676728248596,-3.4466304779052734
57.0,0.051064196306501386,0.4085135650969063,-2.186884630243271,2.2379488265497725,2.5953981953401772,-0.7109471559524536,-3.1753110885620117,2.4643640518188477
58.0,-0.23271421595304445,-1.861713817031323,-0.3834377919992522,0.15072357604620776,-1.4782760250320708,-2.693146228790283,-1.233195424079895,-1.4599508047103882
59.0,0.004345931268015545,0.03476749857289829,-0.6218492896422243,0.6261952209102398,0.6566167882151226,-1.1798336505889893,-1.5406171083450317,0.3607834577560425
60.0,-0.3320939398612799,-2.6567513865405705,-0.5872448856828894,0.25515094582160947,-2.069506500857681,-3.836207628250122,-1.5060088634490967,-2.3301987648010254
61.0,-0.024175295743886632,-0.1934023408635912,-0.7797391755343449,0.7555638797904582,0.5863368346707537,-1.1714824438095093,-1.6574105024337769,0.4859280586242676
62.0,-0.15006269808770933,-1.2005016070534167,-1.5221492589523267,1.3720865608646173,0.32164765189891,-2.5504672527313232,-2.520519256591797,-0.029947996139526367
63.0,-0.09913207747228624,-0.7930566002205157,0.27843729021009067,-0.3775693676823769,-1.0714938904306064,-1.9189893007278442,-1.2022145986557007,-0.7167747020721436
64.0,-0.15624703474478238,-1.249976179208962,0.8011037265389438,-0.9573507612837262,-2.0510799057479057,-2.626847743988037,-1.0893287658691406,-1.5375189781188965
65.0,-0.1564959738910326,-1.2519677608311734,0.7149043711507783,-0.8714003450418109,-1.9668721319819518,-2.2263293266296387,-1.7218661308288574,-0.5044631958007812
66.0,-0.29678339656970754,-2.3742672582393376,1.923298525353049,-2.2200819219227563,-4.297565783592386,-3.1827616691589355,-0.6568858623504639,-2.5258758068084717
67.0,0.021185014742859064,0.16948016055088033,0.811688032535872,-0.7905030177930129,-0.6422078719849916,-0.621130108833313,-1.2699559926986694,0.6488258838653564
68.0,0.015076709391181387,0.12061368429715769,0.7408107085898825,-0.7257339991987011,-0.6201970242927248,-0.8249639272689819,-1.0942916870117188,0.2693277597427368
69.0,0.0707151239029723,0.5657210049607864,0.3814892314522509,-0.3107741075492786,0.18423177350853548,-0.6370455026626587,-1.4513356685638428,0.8142901659011841
70.0,-0.031521839933635123,-0.25217460282092863,-4.355817065623399,4.324295225689764,4.103642462802471,-1.3528110980987549,-5.967039108276367,4.614228248596191
71.0,-0.04113866372836529,-0.3291093433545351,-1.3037452075361897,1.2626065438078244,0.9746358641816546,-1.4249579906463623,-2.5502216815948486,1.1252636909484863
72.0,-0.1515882423927984,-1.2127059482227822,-0.7008417738193622,0.5492535314265639,-0.51186417440342,-1.8986577987670898,-1.2641957998275757,-0.6344619989395142
73.0,0.07387238560090625,0.5909790497080305,-0.48595058115240675,0.559822966753313,1.0769296308604372,-0.6972253322601318,-0.9594755172729492,0.2622501850128174
74.0,0.03603697552763577,0.28829581446563446,-1.8938603281158861,1.9298973036435219,2.182156142581521,-0.519412636756897,-2.67142915725708,2.1520166397094727
75.0,-0.22951122361603238,-1.836089716285098,-0.6877370805641758,0.45822585694814344,-1.1483526357209222,-2.4773218631744385,-1.476044774055481,-1.0012770891189575
76.0,-0.01921031201313848,-0.15368255012181709,-1.3302623956794657,1.3110520836663273,1.1765798455576486,-1.316637396812439,-1.8101463317871094,0.4935089349746704
