Step,Multi-Reward-Mean,Multi-Reward-Combined,Single-Reward,Mean - Single,Combined - Single,Multi reward ctrl,Single reward ctrl,reward ctrl multi - single
1.0,-0.20711303976921205,-1.656904362391519,-0.5565262808311306,0.3494132410619186,-1.1003780815603883,-2.755338430404663,-2.0543391704559326,-0.7009992599487305
2.0,-0.12188607291374498,-0.9750887043818945,-0.614559807196311,0.492673734282566,-0.36052889718558356,-2.250493049621582,-1.9843355417251587,-0.26615750789642334
3.0,-0.028161091924592575,-0.2252887359551703,0.6222008599913884,-0.650361951915981,-0.8474895959465587,-1.766516923904419,-0.6409353017807007,-1.1255816221237183
4.0,-0.0326109269790687,-0.26088735806144614,-0.4521020940913889,0.4194911671123202,0.19121473602994277,-1.182433009147644,-1.4872691631317139,0.3048361539840698
5.0,-0.29478580630566376,-2.3582864280935683,0.11413659413614397,-0.4089224004418077,-2.4724230222297123,-3.1473453044891357,-0.7546525001525879,-2.392692804336548
6.0,-0.06709645984254017,-0.5367716489379989,-1.1659502525103311,1.098853792667791,0.6291786035723322,-1.2651177644729614,-2.1971116065979004,0.931993842124939
7.0,-0.1900659719732244,-1.5205277953435692,-0.4694534099821457,0.2793874380089213,-1.0510743853614235,-2.454630136489868,-1.5727673768997192,-0.8818627595901489
8.0,-0.0860221919457948,-0.6881775399901405,-0.22447779332384088,0.13845560137804608,-0.46369974666629965,-1.6699049472808838,-1.4679023027420044,-0.2020026445388794
9.0,-0.25444165160843046,-2.0355331768660054,-0.8107382848414257,0.5562966332329953,-1.2247948920245797,-2.71063494682312,-1.8450191020965576,-0.8656158447265625
10.0,-0.33125767129296857,-2.650061304627299,-0.6978631021988193,0.36660543090585074,-1.9521982024284796,-3.673135757446289,-1.5956335067749023,-2.0775022506713867
11.0,0.06328423181631175,0.5062738609915444,-0.06216930324238623,0.125453535058698,0.5684431642339306,-0.40159177780151367,-1.2581889629364014,0.8565971851348877
12.0,-0.11446174769421469,-0.9156939724733224,-0.32385307229347315,0.20939132459925847,-0.5918409001798492,-1.851425051689148,-2.1333603858947754,0.28193533420562744
13.0,-0.15808116726222532,-1.2646494617308743,-0.5504432445173864,0.39236207725516103,-0.714206217213488,-2.1765589714050293,-1.6383590698242188,-0.5381999015808105
14.0,-0.33458504870729294,-2.6766804175980203,0.1877623446410035,-0.5223473933482965,-2.864442762239024,-3.7165608406066895,-0.8795174360275269,-2.837043285369873
15.0,-0.06416351814934959,-0.513308094243994,-1.1162085266609187,1.0520450085115691,0.6029004324169247,-1.5363636016845703,-2.1966466903686523,0.660283088684082
16.0,-0.2398868150271092,-1.919094326385363,-0.9791799659320015,0.7392931509048923,-0.9399143604533615,-3.2315454483032227,-2.040673017501831,-1.1908724308013916
17.0,-0.22814841755829596,-1.8251872292060614,-2.316595196176115,2.088446778617819,0.4914079669700535,-3.199308395385742,-3.341224193572998,0.14191579818725586
18.0,-0.20613377369537192,-1.6490703287957005,-2.2699327686022697,2.0637989949068976,0.6208624398065692,-2.652602434158325,-3.2434279918670654,0.5908255577087402
19.0,-0.07023039921381734,-0.5618431918478934,-2.1648259815896327,2.0945955823758156,1.6029827897417392,-1.6471260786056519,-2.6194238662719727,0.9722977876663208
20.0,0.030915101476759577,0.24732081385134475,-1.2066978760730647,1.2376129775498241,1.4540186899244094,-1.1341569423675537,-1.2998919486999512,0.16573500633239746
21.0,-0.15153965202438532,-1.2123171798735024,-0.7052479866582017,0.5537083346338163,-0.5070691932153008,-2.6859567165374756,-1.5686630010604858,-1.1172937154769897
22.0,-0.15074503581894075,-1.2059605042481776,-2.659074469109814,2.508329433290873,1.4531139648616365,-2.425400733947754,-3.1346588134765625,0.7092580795288086
23.0,-0.007620972735384101,-0.06096773811091183,-0.3374334849737811,0.329812512238397,0.2764657468628693,-1.0267608165740967,-0.7940424084663391,-0.23271840810775757
24.0,-0.06933485790552482,-0.554678926981587,-3.045774889958965,2.97644003205344,2.491095962977378,-1.6349611282348633,-3.759408473968506,2.1244473457336426
25.0,-0.1186605147367008,-0.9492840620519961,-1.719249608259871,1.6005890935231701,0.7699655462078748,-1.9149590730667114,-2.715454578399658,0.8004955053329468
26.0,-0.011721302889280971,-0.09377044628089681,-0.34689388980162583,0.33517258691234486,0.253123443520729,-1.1605911254882812,-1.3158704042434692,0.155279278755188
27.0,-0.08160618520037083,-0.6528493500536531,-0.5618373204884854,0.4802311352881146,-0.09101202956516763,-1.6149721145629883,-1.4843183755874634,-0.1306537389755249
28.0,-0.32165635123022174,-2.573250882019273,0.22522441502015944,-0.5468807662503812,-2.7984752970394324,-3.8027915954589844,-0.6984952092170715,-3.1042964458465576
29.0,-0.15411400731190383,-1.2329121264817786,-1.0577567580785443,0.9036427507666405,-0.1751553684032343,-1.9694349765777588,-1.940463900566101,-0.028971076011657715
30.0,-0.07957574017490164,-0.6366058997023074,-0.5916183586674919,0.5120426184925903,-0.044987541034815504,-1.6033854484558105,-1.5539913177490234,-0.04939413070678711
