Step,Multi-Reward-Mean,Multi-Reward-Combined,Single-Reward,Mean - Single,Combined - Single,Multi reward ctrl,Single reward ctrl,reward ctrl multi - single
1.0,-0.06285921272578844,-0.5028736594311304,0.7300027285459887,-0.7928619412717771,-1.232876387977119,-1.4393675327301025,-0.26640063524246216,-1.1729669570922852
2.0,-0.10171647848972509,-0.8137317874052685,-3.544123863870323,3.442407385380598,2.730392076465055,-1.5340242385864258,-4.603939533233643,3.069915294647217
3.0,-0.13493718724942239,-1.0794975521867114,-0.7839187211454233,0.6489815338960009,-0.2955788310412881,-1.9218924045562744,-1.9268735647201538,0.0049811601638793945
4.0,-0.1145834397151031,-0.9166674692920507,-2.079260295666912,1.9646768559518089,1.1625928263748613,-1.431569218635559,-3.3368031978607178,1.9052339792251587
5.0,-0.6543678924881229,-5.234943119183056,-0.08270440329092554,-0.5716634891971973,-5.15223871589213,-5.730858325958252,-0.9342097043991089,-4.7966485023498535
6.0,-0.2676223531314701,-2.140978839952922,-1.9368419408035118,1.6692195876720417,-0.20413689914941013,-2.537442684173584,-3.112945079803467,0.5755023956298828
7.0,-0.13258855087379207,-1.0607084703202718,-2.383626966969335,2.251038416095543,1.322918496649063,-1.9147679805755615,-3.584868907928467,1.6701009273529053
8.0,-0.09954856439094972,-0.7963885072113559,-1.7961310982180405,1.6965825338270908,0.9997425910066846,-1.7342209815979004,-2.597553014755249,0.8633320331573486
9.0,-0.09012823226658463,-0.7210258469568063,-0.62501780439806,0.5348895721314754,-0.09600804255874629,-1.6940639019012451,-1.5309114456176758,-0.16315245628356934
10.0,-0.03265613181225215,-0.2612490489100818,-1.3258455770987538,1.2931894452865016,1.064596528188672,-1.2279690504074097,-2.1129441261291504,0.8849750757217407
11.0,-0.09070506282011874,-0.7256403759010799,-2.456222248002846,2.3655171851827275,1.7305818721017663,-1.7294557094573975,-3.422454357147217,1.6929986476898193
12.0,-0.05777677959197963,-0.46221432740882085,-1.004062219423367,0.9462854398313874,0.5418478920145462,-1.3310322761535645,-2.0776631832122803,0.7466309070587158
13.0,-0.18980213592743467,-1.5184170473726066,0.09413487717391988,-0.28393701310135455,-1.6125519245465265,-2.5610806941986084,-0.9470306634902954,-1.614050030708313
14.0,0.02340495252143505,0.18723960527031924,-0.12619947789472796,0.149604430416163,0.3134390831650472,-0.8040502667427063,-1.1757172346115112,0.37166696786880493
15.0,-0.3515906158124013,-2.8127250606096608,-1.263019886452437,0.9114292706400355,-1.5497051741572239,-3.6299891471862793,-2.159715175628662,-1.4702739715576172
16.0,-0.0581457271571702,-0.4651658186543455,-0.9818043117939532,0.9236585846367831,0.5166384931396077,-1.5322482585906982,-2.149174213409424,0.6169259548187256
17.0,-0.04458093351055309,-0.35664744586365016,-2.5057595009071463,2.461178567396593,2.149112055043496,-1.5907328128814697,-3.688565492630005,2.097832679748535
18.0,-0.29426286700154647,-2.3541030122607696,-0.2552225447898697,-0.03904032221167675,-2.0988804674708996,-3.3275856971740723,-1.2497260570526123,-2.07785964012146
19.0,-0.08866335263859015,-0.7093068510274589,-0.4984233066808561,0.40975995404226595,-0.21088354434660284,-1.4918556213378906,-1.659964680671692,0.16810905933380127
20.0,0.03504159334508248,0.2803327000490119,-0.8559436254860016,0.8909852188310841,1.1362763255350135,-0.6495401263237,-2.0179028511047363,1.3683626651763916
21.0,-0.01848311636928973,-0.14786501291070442,-0.7810919745946113,0.7626088582253217,0.6332269616839069,-1.2344107627868652,-1.4933687448501587,0.25895798206329346
22.0,-0.180428647563741,-1.443429252427312,-1.1948644456807893,1.0144357981170482,-0.2485648067465227,-2.430339813232422,-1.4043326377868652,-1.0260071754455566
23.0,-0.056859604474619234,-0.4548768334686474,-4.584954857135501,4.528095252660882,4.1300780236668535,-1.3101909160614014,-4.942187309265137,3.6319963932037354
24.0,-0.042475293570568694,-0.33980243265279175,-0.4648969590742178,0.4224216655036491,0.12509452642142604,-1.0945234298706055,-1.3122284412384033,0.21770501136779785
25.0,-0.0713178284081766,-0.5705426896640253,-0.40098100784960233,0.32966317944142576,-0.169561681814423,-1.6067323684692383,-1.5141301155090332,-0.09260225296020508
26.0,0.07920805804489883,0.6336644338583763,-0.026743620476560537,0.10595167852145937,0.6604080543349369,-1.059664249420166,-1.1283226013183594,0.06865835189819336
27.0,-0.004801645904543482,-0.03841326659682509,-0.21229350945974845,0.20749186355520496,0.17388024286292336,-1.9813436269760132,-1.486769676208496,-0.4945739507675171
28.0,-0.06661836492087903,-0.5329470007304282,-5.389796616684429,5.32317825176355,4.856849615954001,-1.7666090726852417,-6.615008354187012,4.8483991622924805
29.0,-0.011354799815010086,-0.0908384142943568,-3.739137384905853,3.727782585090843,3.648298970611496,-0.8619635701179504,-5.014219284057617,4.152255535125732
30.0,-0.09271208293133332,-0.7416966990737549,-0.12561391542895795,0.03290183249762463,-0.616082783644797,-1.4997588396072388,-0.9961519241333008,-0.503606915473938
31.0,-0.22987017217531946,-1.8389614691378295,-3.996321007319138,3.766450835143819,2.157359538181309,-2.955152988433838,-4.859683990478516,1.9045310020446777
32.0,-0.10266887768327393,-0.8213508370643219,-1.1976048697521526,1.0949359920688786,0.37625403268783075,-2.037172317504883,-2.1705844402313232,0.13341212272644043
33.0,-0.05563464974112642,-0.44507719466938234,-1.4716203745975283,1.4159857248564018,1.026543179928146,-1.650193691253662,-2.275892734527588,0.6256990432739258
34.0,-0.015162554546793595,-0.12130037118176851,-0.4443573833085863,0.4291948287617927,0.3230570121268178,-1.0722846984863281,-1.3706276416778564,0.2983429431915283
35.0,0.0032667691789087325,0.026134069379407543,-0.9798250448319026,0.9830918140108114,1.00595911421131,-0.889379620552063,-1.1767868995666504,0.2874072790145874
36.0,-0.16594976455966537,-1.327598068048549,-3.0671182538991992,2.901168489339534,1.7395201858506502,-1.9558923244476318,-3.824911594390869,1.8690192699432373
37.0,-0.2224565234984557,-1.779652167906003,-0.7578504243095228,0.5353939008110671,-1.0218017435964801,-2.588944911956787,-1.3711175918579102,-1.217827320098877
