Step,Multi-Reward-Mean,Multi-Reward-Combined,Single-Reward,Mean - Single,Combined - Single
78.0,0.9668353806232131,0.12099768816229473,-0.3036819315543453,1.2705173121775584,0.42467961971664003
79.0,0.8893931449958454,-0.8071395645845787,-0.530348831031072,1.4197419760269174,-0.2767907335535067
80.0,1.0466380071498869,0.0880297159797927,0.39860661200616176,0.6480313951437251,-0.31057689602636906
81.0,0.9959678611743006,0.32507101903714686,0.37346003302461384,0.6225078281496867,-0.04838901398746698
82.0,0.532561117246067,-0.6259869767369052,0.5328353352155855,-0.000274217969518431,-1.1588223119524907
83.0,0.9216846208962837,0.0592020614128872,0.43734077755159806,0.4843438433446856,-0.37813871613871086
84.0,0.9677982830008154,-0.4544808202799282,-2.8242716091928193,3.7920698921936347,2.369790788912891
85.0,0.8330839456708241,-0.6746710725468978,0.03708828956351429,0.7959956561073098,-0.7117593621104121
86.0,0.49845986926279484,-0.7610120626976389,0.3977123919077292,0.10074747735506562,-1.158724454605368
87.0,0.14825611208630995,-2.4899296893056455,-1.4031027990753095,1.5513589111616195,-1.086826890230336
88.0,0.9364482874293121,-0.5241540260799862,-1.6508653163209865,2.5873136037502986,1.1267112902410004
89.0,0.954550713801114,-0.1741639984191301,-0.5380285885258727,1.4925793023269867,0.36386459010674255
90.0,0.31816680297219135,-2.5548921217121094,-0.8319106483101095,1.1500774512823009,-1.722981473402
91.0,0.744345707055708,-1.0682013920805737,0.6223893624372658,0.12195634461844218,-1.6905907545178396
92.0,0.8577833477161938,-1.7216694834655037,-1.7616823119078915,2.619465659624085,0.04001282844238774
93.0,0.6526949690587578,-2.285222299601627,-0.773667219291496,1.4263621883502537,-1.5115550803101312
94.0,0.9791293760556452,0.39783932049453297,-1.956890526360586,2.9360199024162315,2.354729846855119
95.0,0.7604729320199954,0.4923231739074101,-1.430270388622143,2.1907433206421385,1.9225935625295532
96.0,0.35969948686092645,-2.6155233908315045,-1.6739714293992547,2.0336709162601814,-0.9415519614322498
97.0,0.8770465808069023,-0.1799786054449466,-3.12567842290324,4.002725003710142,2.9456998174582933
98.0,0.5961334435522105,-1.245664782331184,-0.5829959601381742,1.1791294036903848,-0.6626688221930097
99.0,0.7106346729014588,-2.12402051948816,-1.2810880084892828,1.9917226813907416,-0.842932510998877
100.0,1.086178291441721,0.42011054709841233,0.03861316189755115,1.04756512954417,0.3814973852008612
101.0,0.9367617478940906,-0.13591070348654966,0.12982692984172894,0.8069348180523617,-0.2657376333282786
102.0,0.487088322578782,-0.8994343563124149,0.20336782440624446,0.2837204981725375,-1.1028021807186592
103.0,1.1568308034772536,0.3214167221173676,-1.6635376285742187,2.820368432051472,1.9849543506915863
104.0,1.3753059148038733,-0.34837808335399356,-0.5831673462921636,1.958473261096037,0.23478926293817004
105.0,1.098151771387264,-0.6800994658486994,0.1551053274677361,0.9430464439195279,-0.8352047933164355
106.0,0.40936390796089017,-1.5074554626018444,-0.9591187443518308,1.368482652312721,-0.5483367182500136
107.0,1.0427712773080235,0.44717196660986125,-2.223104166149549,3.2658754434575723,2.67027613275941
108.0,0.8707260984227194,-0.6866523615828466,0.5219338793056922,0.3487922191170272,-1.2085862408885388
109.0,0.8344179290116083,-3.338580663129476,-1.610032999538138,2.444450928549746,-1.7285476635913382
110.0,1.3142096769116747,0.6582202916434894,-2.556077807698127,3.870287484609802,3.2142980993416166
111.0,2.0613833007659403,-1.141256772149588,-0.42982209468887,2.49120539545481,-0.7114346774607181
112.0,2.671041283543091,0.9256162371215035,-0.38736481030758063,3.058406093850672,1.3129810474290842
113.0,0.06757109953821397,-5.39916240128889,0.03430555331328344,0.033265546224930526,-5.433467954602174
114.0,0.24690688300821784,-2.4485538774920643,-1.4859808533148333,1.7328877363230513,-0.962573024177231
115.0,0.7073892623076303,0.07057969083609938,-0.3172511864444769,1.0246404487521072,0.3878308772805763
116.0,0.6650422214654883,-1.902701580008137,-0.5342459985008841,1.1992882199663724,-1.368455581507253
117.0,0.3861518534076358,-2.8129220882138277,1.5092569226339494,-1.1231050692263136,-4.322179010847777
118.0,0.7525375489704376,-1.3550031747808615,-1.5773723066175398,2.329909855587977,0.22236913183667828
119.0,0.568100003251675,-0.88775169521723,-2.778115079044475,3.3462150822961503,1.8903633838272451
120.0,0.4825250069643111,-1.6162678062246818,0.6006227241894657,-0.11809771722515461,-2.2168905304141475
121.0,0.6811289945105912,-1.1534304763701855,0.17047753321941395,0.5106514612911772,-1.3239080095895994
122.0,0.6266925074313192,-1.2171143160514177,-2.8601021172404675,3.486794624671787,1.6429878011890497
123.0,0.5293962236066831,-0.4567303072215041,-1.6702743041450345,2.1996705277517177,1.2135439969235304
124.0,0.9679151086218793,-0.18591981210390585,0.6155435856539953,0.3523715229678841,-0.8014633977579011
125.0,0.8724629643994171,0.3115706207036759,-1.2875944057228943,2.1600573701223116,1.5991650264265702
126.0,0.9172934390877012,-0.8513051256454096,0.07300167016167936,0.8442917689260219,-0.924306795807089
127.0,0.7362424359285342,-0.49460620305258085,-1.3193307951908584,2.055573231119393,0.8247245921382775
128.0,0.3262540958880714,-3.155096843599967,-1.350955106605118,1.6772092024931893,-1.8041417369948491
129.0,1.0351244062973777,-0.3398412478648467,-2.3978869540284578,3.4330113603258354,2.058045706163611
130.0,1.0035502930997815,0.6157038796857002,-1.6907270212703467,2.694277314370128,2.306430900956047
131.0,0.6338197960032077,-1.2779821310212909,-0.5373029516371233,1.171122747640331,-0.7406791793841676
132.0,0.7089200092219166,-0.8119783422820852,-1.0103107423648667,1.7192307515867833,0.19833240008278152
133.0,0.5436507826014415,-2.4989101078946923,-0.9212986940878058,1.4649494766892475,-1.5776114138068864
134.0,0.755573021729929,-0.47764810063208163,-1.3358252869051257,2.0913983086350547,0.8581771862730441
135.0,0.8402240925322246,-0.3731022592430975,-0.3744683207155415,1.2146924132477661,0.0013660614724440023
136.0,0.5850042448148713,-0.700799140729697,-1.2936438901555745,1.8786481349704458,0.5928447494258775
137.0,0.6896075379040644,-0.11061162813030256,-0.8125350228063044,1.502142560710369,0.7019233946760018
138.0,-0.2635320225505213,-2.2751055279055663,-0.7716211420443835,0.5080891194938622,-1.5034843858611828
139.0,-0.27125365717682226,-1.621734537299454,-0.7062742686078833,0.4350206114310611,-0.9154602686915707
140.0,0.6644814276695046,-1.7432697969017523,-0.44225637937724205,1.1067378070467466,-1.3010134175245103
141.0,0.5596415568370089,-1.904898318905039,-1.4540619812685611,2.01370353810557,-0.4508363376364779
142.0,1.0473877443311552,-0.15062030969949647,-0.9654927576071097,2.012880501938265,0.8148724479076133
143.0,0.667485789438779,-0.3390313248972413,-0.06533196426252985,0.7328177537013089,-0.27369936063471145
144.0,0.7246423569957341,-0.6218379953426694,-0.35829780907174347,1.0829401660674776,-0.2635401862709259
145.0,0.7666033760199334,-0.4814992974841025,-3.289067934834595,4.055671310854528,2.8075686373504922
146.0,0.4994685261266941,-2.1819922451082303,-1.7376059681394656,2.23707449426616,-0.44438627696876476
147.0,0.44189255712992737,-0.7483856497164875,-2.171409496333258,2.6133020534631854,1.4230238466167706
148.0,0.3000431480063709,-2.247040545671989,-3.1804510097286682,3.480494157735039,0.9334104640566792
149.0,0.4473501950006058,-0.7247546136468126,-0.7952190159550699,1.2425692109556756,0.07046440230825735
150.0,0.7946629403688181,-1.9052983391500842,-0.01871722516111074,0.8133801655299289,-1.8865811139889734
151.0,1.5657487840234703,0.9329925744513625,-0.8407605174231927,2.406509301446663,1.7737530918745552
152.0,0.9215589329394969,0.18579766349268523,-2.149649691722482,3.071208624661979,2.3354473552151673
153.0,0.9318737469260385,0.11410230160651635,-0.24432441962089235,1.1761981665469308,0.3584267212274087
154.0,0.6753435875484064,-0.5098892244881605,-4.084344597705732,4.759688185254138,3.574455373217571
155.0,0.8420122521498394,0.010636830193657909,-1.0469655311764599,1.8889777833262993,1.0576023613701178
156.0,0.669055402151758,-0.926962854234984,-0.9078968531903833,1.5769522553421411,-0.019066001044600767
157.0,0.8438753332031003,-0.13694568036393762,0.10414548732780471,0.7397298458752956,-0.24109116769174233
158.0,0.8850099973435177,-0.9352215146416669,-0.15613550233501639,1.041145499678534,-0.7790860123066505
159.0,0.39260110561314243,-2.8660732694012374,-1.0781289047111366,1.470730010324279,-1.7879443646901008
160.0,0.8230867203479086,-0.03496336481062978,-0.8524433899969439,1.6755301103448526,0.8174800251863141
161.0,0.9606446358914267,-0.9246279941332747,-0.6845692371203851,1.6452138730118118,-0.2400587570128896
162.0,1.171980498327311,-0.44431222497761214,-3.054442065343417,4.226422563670727,2.6101298403658046
163.0,0.35418597637856775,-2.668572005758114,-2.5463176096832325,2.9005035860618005,-0.12225439607488164
164.0,0.6284640799056622,-0.5876257926458872,-0.546442272090399,1.1749063519960612,-0.04118352055548824
165.0,0.3175423760989914,-1.8181863684581359,0.6379400522448013,-0.32039767614580994,-2.456126420702937
166.0,1.1022460501300622,-0.14338878817518785,-1.0440807109335022,2.1463267610635643,0.9006919227583143
167.0,0.7135641750156754,-0.6509155957227233,-0.16776873660842906,0.8813329116241044,-0.4831468591142942
168.0,0.5054397493516509,-2.441317838048847,0.40406657366061083,0.1013731756910401,-2.8453844117094578
169.0,1.0140874052618156,-1.8003323952993386,0.3356806866938187,0.678406718567997,-2.1360130819931573
170.0,1.0366128833505721,-1.9855077610024088,-0.1580311552963074,1.1946440386468795,-1.8274766057061014
171.0,0.5917000104193468,-0.7985993639783808,0.3981272107037288,0.19357279971561803,-1.1967265746821096
172.0,0.48538450453284865,-1.621338863402198,-2.143596396841642,2.6289809013744905,0.5222575334394439
173.0,0.7876768788630433,-0.7126911311568402,-1.9703113312363683,2.7579882100994118,1.257620200079528
174.0,0.655144532620914,-1.8505044432217184,-2.618452844733212,3.273597377354126,0.7679484015114935
175.0,1.2486543137842239,-0.22223215928678086,-1.8431290178370683,3.091783331621292,1.6208968585502874
176.0,0.6236516268942838,-3.411910928789726,-2.207734747348514,2.831386374242798,-1.2041761814412117
177.0,0.5440384286110459,-0.6196861511427157,-1.1790187390386788,1.7230571676497246,0.5593325878959631
178.0,0.6216073342357014,-0.5121383540108617,-0.5168646755759112,1.1384720098116126,0.004726321565049485
179.0,1.0413998098680473,0.06761803579286929,-3.725513214247622,4.766913024115669,3.7931312500404912
180.0,1.0258975036375535,-0.7794133491880881,-1.971201592507035,2.9970990961445887,1.1917882433189468
181.0,0.797104028411719,-0.20227852148511727,-2.7777086358531795,3.5748126642648987,2.5754301143680625
182.0,0.9453397285368874,-0.7103981599390954,-1.2678862792275905,2.2132260077644776,0.5574881192884951
183.0,0.8016772462048172,-1.0419793412059883,-0.9012675748045391,1.7029448210093563,-0.14071176640144922
184.0,0.7261376206175527,-0.7594116433405389,0.1232180338068335,0.6029195868107192,-0.8826296771473724
185.0,0.7527852923374039,-1.5790277151975434,0.5005594139963396,0.25222587834106425,-2.079587129193883
186.0,1.6827438931913177,0.5227876451798776,-1.7626983940183165,3.445442287209634,2.285486039198194
187.0,2.019998117927754,0.6174502708301599,0.5324708902444635,1.4875272276832905,0.08497938058569643
188.0,0.5854414925067633,-0.47713446104014823,-0.5982652133244586,1.1837067058312218,0.12113075228431036
189.0,0.30335504580304307,-1.2512397368291506,0.47833510373222643,-0.17498005792918336,-1.729574840561377
190.0,0.4654016286955376,-2.6656183543376466,0.3837665411938509,0.08163508750168669,-3.0493848955314977
191.0,0.9319398444056977,-0.7301491665713722,0.32736747137645317,0.6045723730292445,-1.0575166379478254
192.0,1.743543436924726,1.0078768240108729,-0.607544969950053,2.351088406874779,1.615421793960926
193.0,0.640491268911338,-1.1310637974010924,-0.5698468691607923,1.2103381380721303,-0.5612169282403001
194.0,1.1479189966483452,-0.05386772860964384,-2.377794723697334,3.5257137203456788,2.3239269950876897
195.0,0.8209048523017772,-0.8380087001464345,-3.3163496739315073,4.137254526233285,2.478340973785073
196.0,0.8478824346977647,-0.9531033942755882,-1.6189624390913062,2.466844873789071,0.665859044815718
197.0,0.5927618691038025,-0.5659395612038988,-0.5224762893361554,1.1152381584399578,-0.04346327186774335
198.0,0.26451501159538715,-1.9491485961967268,-3.1775158717671124,3.4420308833624995,1.2283672755703856
199.0,0.7271336295700948,-1.8418161842098144,-2.2098812374721857,2.93701486704228,0.36806505326237127
200.0,0.8564993314906407,0.006666376150251563,-2.119841803525701,2.976341135016342,2.1265081796759526
201.0,0.948499377511872,-0.3853963141560208,0.2660114454389926,0.6824879320728794,-0.6514077595950134
202.0,1.191114418996341,-1.1985593674743256,-0.13337828958011733,1.3244927085764582,-1.0651810778942084
203.0,0.709444526699563,-0.42545743728241137,-1.5717111444371068,2.28115567113667,1.1462537071546954
204.0,0.6028530712621728,-1.4951943701046435,-1.42799845526979,2.0308515265319627,-0.06719591483485354
205.0,0.21308854419869572,-2.425400160139974,-1.1952467519673768,1.4083352961660727,-1.230153408172597
206.0,0.4479645889516082,-0.5827299049420436,-1.1403019951076288,1.588266584059237,0.5575720901655852
207.0,0.7401365401128902,-0.5749377776264549,0.23943543593134264,0.5007011041815476,-0.8143732135577976
208.0,0.7549232960648073,-0.6286049064890544,-0.5639299556884536,1.318853251753261,-0.06467495080060082
209.0,0.8884226526210912,0.11627322540242657,-0.5301293136146188,1.41855196623571,0.6464025390170454
210.0,0.7208153398059708,-0.16770570590825706,-0.42501862851714134,1.145833968323112,0.2573129226088843
211.0,0.7006481465500428,-0.34836232618047236,-0.38438920734536186,1.0850373538954048,0.0360268811648895
212.0,0.3952295931696379,-1.7507724592913338,0.11867340450537989,0.276556188664258,-1.8694458637967137
213.0,0.6908706575068668,-0.08218155110098402,-3.5468168240546256,4.237687481561492,3.4646352729536414
214.0,0.9461882133373465,-0.948004438551824,-0.7324454892467185,1.678633702584065,-0.21555894930510555
215.0,1.1678672045994511,-0.15030401774552105,-2.038449646643449,3.2063168512429003,1.888145628897928
216.0,0.7063841361329029,-2.1954965780363347,-0.6249539427523365,1.3313380788852394,-1.5705426352839982
217.0,1.0555756589892766,-0.8833514012367019,0.6989536364521023,0.35662202253717434,-1.5823050376888042
218.0,0.8393830678992795,-2.298328304676443,-0.7545508949641406,1.5939339628634202,-1.5437774097123023
219.0,1.0235040373523998,-1.6600084388622736,-0.23630764095686074,1.2598116783092606,-1.4237007979054128
220.0,1.3461156305051682,0.15198928050399818,-1.9679144225282001,3.3140300530333686,2.1199037030321985
221.0,0.8957802892598863,-1.6125131066384768,-2.067690377178429,2.9634706664383152,0.4551772705399524
222.0,0.48680608624856114,-1.63142664080222,-0.047319720752441286,0.5341258070010024,-1.5841069200497788
223.0,0.46631378256824696,-3.210660804108559,-0.8785195099572098,1.3448332925254567,-2.3321412941513495
224.0,0.6214970342417536,-0.8913690697799148,-1.946703952582981,2.568200986824735,1.0553348828030662
225.0,0.3111967224641161,-1.649448116013376,0.5173222447464703,-0.20612552228235415,-2.1667703607598465
226.0,1.057560706592485,0.050648164289159414,-1.6809777578678426,2.7385384644603277,1.731625922157002
227.0,1.153603658589244,0.18203383632481618,-2.1202496887615454,3.2738533473507894,2.3022835250863616
228.0,0.7107689322780024,-1.8398696134921957,-2.199854516120827,2.9106234483988294,0.3599849026286315
229.0,0.6001955612646986,-1.1946698462506187,-1.16631996625835,1.7665155275230489,-0.028349879992268567
230.0,0.6615862442539255,-1.3939869118495662,-0.33370708582760966,0.9952933300815352,-1.0602798260219566
231.0,0.37127915016090474,-2.36424177669623,-0.8264212876460494,1.197700437806954,-1.5378204890501803
232.0,0.5044316712164261,-1.2262160361415766,-0.1811752540068935,0.6856069252233196,-1.045040782134683
233.0,1.0751767568827835,-0.5596958566465413,-1.8196543518376787,2.894831108720462,1.2599584951911373
234.0,0.6722387151445713,-1.2956317336296213,0.12084522025261968,0.5513934948919517,-1.416476953882241
235.0,1.040211885424536,0.0008551312121867216,-1.68320949474412,2.7234213801686558,1.6840646259563068
236.0,0.5891501538010632,-1.3972437765384824,-0.38380536401094,0.9729555178120032,-1.0134384125275424
237.0,0.35244684923469227,-1.7003677880761106,-0.20453860341682306,0.5569854526515153,-1.4958291846592875
238.0,0.5981301549018809,-1.7216805478837358,-1.5402742622115022,2.1384044171133834,-0.1814062856722336
239.0,0.6248496437751968,-0.7167840366759989,0.6200781802787669,0.004771463496429873,-1.3368622169547657
240.0,0.4490061981989917,-1.1919281852976504,-0.07192517286213163,0.5209313710611233,-1.120003012435519
241.0,0.9207879813696835,-0.346257255354105,-3.864937550173574,4.785725531543258,3.518680294819469
242.0,0.8001614529910804,-0.4785402172730463,0.37694560618589823,0.4232158468051822,-0.8554858234589445
243.0,0.6719561593746941,-1.00850493999662,-1.6405273516937608,2.312483511068455,0.6320224116971409
244.0,0.4345731578712414,-0.7727236531147671,-0.10699035857096506,0.5415635164422065,-0.665733294543802
245.0,0.6283191088676628,-1.5517408287179482,-1.5839711404484413,2.212290249316104,0.03223031173049318
246.0,0.8055482447742396,-0.4806642292671096,0.5357641987143664,0.26978404605987316,-1.016428427981476
247.0,0.7893366407642641,-0.6252550387016929,-0.7771504566946186,1.5664870974588827,0.15189541799292572
248.0,0.667241893895772,-0.6121804399175004,-0.512595094835417,1.179836988731189,-0.09958534508208339
249.0,-0.03894590205084114,-2.6563535213055047,-1.281962483956434,1.243016581905593,-1.3743910373490706
250.0,-0.5285886473593608,-3.3817614028212164,-1.4969662749051968,0.968377627545836,-1.8847951279160196
251.0,-0.1441635320750294,-1.2843896831707327,0.16019686182571036,-0.30436039390073977,-1.444586544996443
252.0,-0.21602777682657526,-1.5206931974966376,-0.006024129950186641,-0.21000364687638862,-1.514669067546451
253.0,0.4810461906605463,-1.2266971180791904,0.3668439801942014,0.11420221046634493,-1.5935410982733917
254.0,0.6073675966802187,-1.2586862460263872,-2.205207050229789,2.8125746469100075,0.9465208042034017
255.0,0.7034118009884935,-1.03903296332673,0.05895799452251538,0.6444538064659782,-1.0979909578492453
256.0,0.9502593506271149,-0.34803930469808275,0.3073480251441081,0.6429113254830068,-0.6553873298421908
257.0,0.7158253847089661,-0.8261326875138032,-0.20510799876115082,0.9209333834701169,-0.6210246887526524
258.0,0.8653881808678745,-0.35611861534912514,-1.0407703988927166,1.906158579760591,0.6846517835435915
259.0,0.9436309118231434,-1.6261187345313233,-1.469906806982755,2.413537718805898,-0.15621192754856827
260.0,0.672971479700719,-0.7439320032821698,-1.192899863402346,1.865871343103065,0.4489678601201762
261.0,0.8612514689336037,-1.1080346766505884,-1.4475186054936433,2.308770074427247,0.3394839288430549
262.0,0.5290085615854746,-1.0018204524531842,-1.2482169239767846,1.7772254855622593,0.24639647152360045
263.0,0.2541506047382932,-1.4455049641291629,-2.7968934395106966,3.05104404424899,1.3513884753815337
264.0,0.8614667814566317,-0.11815176311726394,-0.8367877566206967,1.6982545380773284,0.7186359935034328
265.0,0.7932450674316789,-1.3163346954487787,-0.3035563759758595,1.0968014434075384,-1.0127783194729192
266.0,0.9231584681471503,-0.8547994704207014,-0.2928138191653016,1.2159722873124519,-0.5619856512553998
267.0,0.8628851728161658,0.2969044644650035,-1.1374152842386516,2.0003004570548173,1.434319748703655
268.0,0.5413494799359011,-1.1660107088027747,0.07623886145070635,0.46511061848519475,-1.242249570253481
269.0,0.29854016134717054,-3.183625660946439,-0.24509208106555302,0.5436322424127236,-2.938533579880886
270.0,0.35279506422421936,-0.7559296229269331,-1.455898604638884,1.8086936688631035,0.6999689817119509
271.0,0.526409665595172,-1.2424187883665878,0.012532308334544329,0.5138773572606277,-1.2549510967011321
272.0,1.197072061122816,-0.7661596293962076,-0.06051986406301291,1.257591925185829,-0.7056397653331947
273.0,2.1360155984749993,0.2614124489938816,-0.9167456414744126,3.0527612399494117,1.1781580904682942
274.0,0.5958598281967188,-1.517959417634391,-1.8795402477824619,2.4754000759791808,0.36158083014807096
275.0,0.9475277610800268,0.5114273692989164,-0.5688443308140871,1.516372091894114,1.0802717001130036
276.0,0.9424917628161316,-1.222012665272417,-0.2336746463867192,1.1761664092028508,-0.9883380188856978
